City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
328,akcakale,36.7111,38.9475,16.12777777777778,72,0,8.3,TR,1712428727
329,pangody,65.85,74.4859,-9.47777777777778,87,14,17.94,RU,1712428446
330,tweed heads,-28.1817,153.547,24.000000000000004,95,75,16.11,AU,1712428728
331,agat village,13.3886,144.6585,27.06111111111111,87,20,9.22,GU,1712428728
332,banda aceh,5.5577,95.3222,27.03888888888889,77,52,3.33,ID,1712428728
333,hovd,48.0056,91.6419,5.150000000000002,46,10,1.9,MN,1712428429
334,xique xique,-10.8217,-42.7311,31.32777777777778,50,56,0.58,BR,1712428559
335,jabat,7.75,168.9751,27.52777777777778,80,24,17.72,MH,1712428728
336,turkmenbasy,40.0222,52.9552,12.427777777777777,62,0,9.22,TM,1712428728
337,bandarbeyla,9.4942,50.8122,27.788888888888888,72,78,8.93,SO,1712428728
338,pathein,16.7833,94.7333,25.638888888888893,92,99,8.9,MM,1712428729
339,yung shue wan,22.2333,114.1167,26.677777777777777,87,100,1.01,HK,1712428729
340,nuuk,64.1835,-51.7216,-2.6611111111111105,93,75,15.01,GL,1712428720
341,midvagur,62.0511,-7.1939,6.461111111111113,81,75,36.82,FO,1712428729
342,matale,7.4721,80.6234,21.25,92,100,0.98,LK,1712428729
343,mokhsogollokh,61.4681,128.9203,-12.65,91,100,7.07,RU,1712428730
344,biltine,14.5333,20.9167,29.87222222222222,39,8,4.81,TD,1712428730
345,santiago de cao,-7.9589,-79.2392,22.072222222222226,83,73,13.8,PE,1712428730
346,san luis de la loma,17.2706,-100.8939,30.749999999999996,43,68,8.5,MX,1712428730
347,westport,41.1415,-73.3579,11.272222222222222,50,100,14.97,US,1712428685
348,saint-philippe,-21.3585,55.7679,26.772222222222222,81,47,1.14,RE,1712428730
349,adalar,40.876,29.0947,17.1,29,0,9.22,TR,1712428730
350,codrington,-38.2667,141.9667,14.45,97,100,3.58,AU,1712428730
351,dwarka,22.2394,68.9678,25.577777777777783,66,0,14.29,IN,1712428730
352,wenzhou,27.9994,120.6668,14.749999999999998,91,100,1.86,CN,1712428731
353,mbandaka,0.0487,18.2603,22.900000000000002,93,100,3.44,CD,1712428731
354,princeville,45.7668,-61.2985,3.722222222222224,96,100,9.22,CA,1712428731
355,madinat ash shamal,26.1293,51.2009,25.27777777777778,42,0,5.5,QA,1712428731
356,cascais,38.6979,-9.4215,18.62222222222222,91,20,10.0,PT,1712428731
357,gore,-46.1028,168.9436,5.022222222222222,98,38,1.14,NZ,1712428731
358,mossel bay,-34.1831,22.146,16.961111111111112,85,100,24.14,ZA,1712428731
359,sola,-13.8833,167.55,27.06111111111111,82,82,20.31,VU,1712428731
360,evanston,42.0411,-87.6901,13.050000000000002,55,20,8.05,US,1712428433
361,chonchi,-42.6128,-73.8092,13.950000000000001,90,100,7.52,CL,1712428732
362,guarapari,-20.6667,-40.4975,27.16111111111111,69,0,10.27,BR,1712428607
363,el-tor,28.2364,33.6254,26.07777777777778,22,0,17.27,EG,1712428732
364,choibalsan,48.0667,114.5,1.4611111111111126,71,8,8.95,MN,1712428732
365,saldanha,-33.0117,17.9442,21.027777777777775,63,82,16.2,ZA,1712428732
366,waingapu,-9.6567,120.2641,26.0,88,100,6.11,ID,1712428732
367,rancagua,-34.1708,-70.7444,23.922222222222224,38,0,11.5,CL,1712428693
368,okhotsk,59.3833,143.3,-10.311111111111114,93,52,6.91,RU,1712428732
369,lincheng,19.9078,109.6858,24.377777777777776,86,4,0.85,CN,1712428733
370,paka,4.6374,103.4368,22.961111111111112,94,100,0.0,MY,1712428733
371,sittwe,20.15,92.9,27.2,87,32,7.16,MM,1712428733
372,fort st. john,56.2499,-120.8529,4.938888888888889,56,20,8.05,CA,1712428733
373,nova vicosa,-17.8919,-39.3719,27.11111111111111,69,0,8.55,BR,1712428733
374,vernon,50.2581,-119.2691,11.627777777777778,49,100,5.75,CA,1712428732
375,itoman,26.1247,127.6694,23.011111111111113,96,100,1.14,JP,1712428733
376,pimentel,-6.8367,-79.9342,29.161111111111108,54,0,20.71,PE,1712428733
377,slutsk,53.0274,27.5597,9.961111111111112,86,99,10.58,BY,1712428733
378,bogale,16.2833,95.4,26.822222222222223,78,30,8.25,MM,1712428734
379,usogorsk,63.4106,48.6872,-5.738888888888888,84,100,12.48,RU,1712428734
380,cabedelo,-6.9811,-34.8339,31.372222222222224,73,26,12.12,BR,1712428734
381,colares,38.7992,-9.4469,18.522222222222226,89,20,10.0,PT,1712428734
382,dunedin,-45.8742,170.5036,8.777777777777777,98,14,3.33,NZ,1712428734
383,port lincoln,-34.7333,135.8667,14.83888888888889,69,100,10.33,AU,1712428734
384,kailua-kona,19.6406,-155.9956,25.97777777777778,77,75,8.05,US,1712428545
385,sur,22.5667,59.5289,26.700000000000003,49,0,5.95,OM,1712428734
386,opuwo,-18.0607,13.84,24.377777777777776,61,100,5.7,NA,1712428734
387,newman,37.3138,-121.0208,14.027777777777779,69,0,3.0,US,1712428447
388,inarajan village,13.2736,144.7484,27.077777777777776,94,97,17.11,GU,1712428735
389,sinabang,2.4803,96.3801,26.727777777777778,86,100,3.42,ID,1712428722
390,mogadishu,2.0371,45.3438,29.200000000000003,73,97,14.63,SO,1712428587
391,queenstown,-31.8976,26.8753,10.911111111111111,95,100,10.94,ZA,1712428735
392,remire-montjoly,4.9167,-52.2667,31.022222222222226,66,75,13.8,GF,1712428670
393,touros,-5.1989,-35.4608,29.72777777777778,67,94,10.67,BR,1712428505
394,pauini,-7.7136,-66.9764,29.88888888888889,68,70,3.27,BR,1712428735
395,malita,6.415,125.6117,25.72777777777778,89,100,7.38,PH,1712428735
396,nemuro,43.3236,145.575,3.911111111111111,91,99,16.26,JP,1712428736
397,berdigestyakh,62.0989,126.6992,-15.56111111111111,91,95,8.75,RU,1712428736
398,colonel hill,22.7667,-74.2167,24.050000000000004,72,2,5.61,BS,1712428736
399,viedma,-40.8135,-62.9967,31.322222222222223,22,0,21.0,AR,1712428736
400,kataba,13.9833,44.3833,16.861111111111114,76,22,2.71,YE,1712428737
401,leava,-14.3,-178.1667,28.400000000000002,79,100,8.7,WF,1712428737
402,barah,13.7,30.3667,30.33888888888889,13,25,11.79,SD,1712428737
403,isola di capo rizzuto,38.96,17.0933,15.477777777777778,66,11,8.55,IT,1712428737
404,cacapava do sul,-30.5122,-53.4914,25.527777777777782,43,100,9.46,BR,1712428737
405,tonder,54.9331,8.8667,17.97222222222222,78,100,14.58,DK,1712428737
406,sitamau,24.0167,75.35,27.938888888888894,22,14,11.95,IN,1712428737
407,turpan,42.9333,89.1667,17.627777777777776,18,14,12.8,CN,1712428737
408,arrifes,37.7667,-25.7,15.13888888888889,63,40,18.41,PT,1712428737
409,lata,40.1629,-8.3327,16.072222222222223,82,100,2.86,PT,1712428738
410,palmer,42.1584,-72.3287,8.677777777777777,58,100,17.27,US,1712428738
411,mombetsu,44.3525,143.3525,2.1388888888888897,72,0,6.98,JP,1712428738
412,agadez,19.75,10.25,31.227777777777774,9,1,10.74,NE,1712428738
413,kulhudhuffushi,6.6221,73.07,28.96111111111111,73,67,7.02,MV,1712428738
414,kapa'a,22.0752,-159.319,23.988888888888894,67,40,20.71,US,1712428721
415,huntington,38.4193,-82.4452,11.472222222222221,53,32,3.0,US,1712428001
416,katsuura,35.1333,140.3,14.011111111111111,95,100,6.93,JP,1712428738
417,sao joao da barra,-21.6403,-41.0511,31.05,75,3,14.72,BR,1712428738
418,inhambane,-23.865,35.3833,23.988888888888894,94,40,11.5,MZ,1712428739
419,novodvinsk,64.4165,40.8122,-2.8999999999999995,97,100,8.01,RU,1712428739
420,prado,-17.3411,-39.2208,27.3,70,55,10.38,BR,1712428739
421,bondo,3.8146,23.6866,22.022222222222222,95,100,3.11,CD,1712428739
422,la paz,-16.5,-68.15,16.988888888888887,55,75,10.36,BO,1712428521
423,uray,60.1247,64.7758,-7.28888888888889,84,98,3.0,RU,1712428739
424,gagnoa,6.1293,-5.9437,28.65,70,100,3.53,CI,1712428739
425,dana point,33.467,-117.6981,17.66111111111111,63,1,5.01,US,1712428570
426,jatoba,-9.1831,-38.2689,34.21111111111111,35,61,12.17,BR,1712428739
427,beau vallon,-20.4189,57.6953,27.127777777777776,83,40,4.61,MU,1712428740
428,callao,-12.0667,-77.15,25.161111111111115,73,0,9.22,PE,1712428740
429,darab,28.7519,54.5444,21.01111111111111,33,0,4.23,IR,1712428740
430,krasnyy yar,46.5331,48.3456,8.961111111111112,54,1,7.05,RU,1712428740
431,pacific grove,36.6177,-121.9166,14.122222222222224,61,20,7.0,US,1712428740
432,murzuq,25.9155,13.9184,24.98888888888889,15,0,10.0,LY,1712428740
433,labasa,-16.4167,179.3833,24.577777777777776,93,44,4.45,FJ,1712428740
434,verkhovazh'ye,60.7472,42.0465,0.0777777777777781,75,100,11.77,RU,1712428740
435,san francisco telixtlahuaca,17.3,-96.9,28.63888888888889,25,76,5.79,MX,1712428741
436,al jawf,29.5,38.75,21.18888888888889,26,2,23.73,SA,1712428741
437,macea,46.3833,21.3,20.0,67,100,5.77,RO,1712428741
438,lubango,-14.9172,13.4925,17.922222222222224,94,96,6.91,AO,1712428741
439,nyagan,62.1406,65.3936,-8.61111111111111,91,13,3.91,RU,1712428741
440,keelung,25.1283,121.7419,23.938888888888894,92,100,3.02,TW,1712428742
441,mandalgovi,45.7625,106.2708,5.0500000000000025,57,12,2.06,MN,1712428742
442,horasan,40.0458,42.1728,6.061111111111109,71,100,2.66,TR,1712428742
443,shohimardon,39.9839,71.8028,5.42777777777778,86,80,2.19,UZ,1712428742
444,arawa,-6.2132,155.5367,25.161111111111115,95,100,1.61,PG,1712428717
445,castillos,-34.1667,-53.8333,21.11111111111111,61,99,9.82,UY,1712428742
446,dubois,38.3464,-86.8897,14.461111111111112,43,0,0.0,US,1712428623
447,caraballeda,10.6112,-66.8522,37.138888888888886,39,40,13.42,VE,1712428743
448,dame-marie,18.5667,-74.4167,28.75,72,25,6.08,HT,1712428743
449,jiayuguan,39.8167,98.3,9.322222222222223,33,1,7.43,CN,1712428743
450,mount gambier,-37.8333,140.7667,14.722222222222223,88,99,10.56,AU,1712428497
451,zaranj,30.9667,61.8833,21.97777777777778,10,0,7.07,AF,1712428743
452,porteirinha,-15.7433,-43.0283,27.71111111111111,54,25,7.58,BR,1712428743
453,qarazhal,48.0078,70.7903,9.472222222222221,58,9,8.5,KZ,1712428743
454,kloulklubed,7.0419,134.2556,27.277777777777775,76,54,16.69,PW,1712428744
455,london,51.5085,-0.1257,16.48888888888889,75,100,18.01,GB,1712428027
456,santo antonio do ica,-3.1022,-67.9397,25.8,85,90,2.73,BR,1712428744
457,namibe,-15.1961,12.1522,23.23888888888889,80,100,11.07,AO,1712428744
458,lompoc,34.6391,-120.4579,16.500000000000004,58,0,11.5,US,1712428733
459,jaru,-10.4389,-62.4664,28.522222222222226,87,100,3.87,BR,1712428625
460,katabu,-4.9333,122.5167,24.22222222222222,96,50,2.35,ID,1712428744
461,greenville,35.6127,-77.3663,15.011111111111113,37,0,9.22,US,1712428744
462,cowra,-33.8333,148.6833,15.127777777777776,94,80,5.03,AU,1712428745
463,la'ie,21.6477,-157.9253,23.977777777777778,71,4,13.0,US,1712428713
464,cobija,-11.0267,-68.7692,31.611111111111114,58,17,3.13,BO,1712428745
465,ivins,37.1686,-113.6794,11.75,28,40,5.01,US,1712428745
466,elmadag,39.9208,33.2308,13.072222222222223,48,0,5.3,TR,1712428745
467,salinas,36.6777,-121.6555,15.161111111111111,61,0,3.44,US,1712428573
468,walvis bay,-22.9575,14.5053,18.527777777777775,68,3,11.5,NA,1712428745
469,tagiura,32.8817,13.3506,18.22777777777778,64,0,16.78,LY,1712428746
470,beyneu,45.3167,55.2,15.777777777777779,54,100,8.25,KZ,1712428746
471,san andres,12.5847,-81.7006,31.01111111111111,70,40,17.27,CO,1712428746
472,bornu yassu,12.2774,12.5552,31.888888888888893,9,63,8.39,NG,1712428746
473,suoyarvi,62.0833,32.35,-2.1888888888888896,90,100,6.49,RU,1712428746
474,yelizovo,53.1873,158.3805,-1.9222222222222227,54,0,8.95,RU,1712428746
475,tbeng meanchey,13.8167,104.9667,29.88888888888889,46,86,6.11,KH,1712428746
476,vila franca do campo,37.7167,-25.4333,16.227777777777778,73,100,14.92,PT,1712428747
477,nar'yan-mar,67.6713,53.087,-7.161111111111111,89,100,15.01,RU,1712428747
478,dalnegorsk,44.5604,135.5701,8.111111111111112,70,0,3.0,RU,1712428747
479,morehead city,34.7229,-76.726,15.03888888888889,40,0,16.11,US,1712428747
480,valea stanciului,43.9833,23.8667,20.72777777777778,50,100,13.94,RO,1712428747
481,aboso,5.3617,-1.9473,27.03888888888889,79,7,5.19,GH,1712428747
482,priozersk,61.0393,30.1291,1.722222222222223,82,100,5.68,RU,1712428748
483,ladario,-19.0047,-57.6017,35.16111111111112,55,40,6.91,BR,1712428748
484,san juan,-31.5375,-68.5364,32.022222222222226,22,0,13.02,AR,1712428559
485,bouna,9.2667,-3.0,33.08888888888889,39,51,3.53,CI,1712428748
486,kenai,60.5544,-151.2583,1.1888888888888893,80,100,0.0,US,1712428748
487,santyoku,37.4406,129.1708,11.18888888888889,62,100,10.0,KR,1712428748
488,cooma,-36.2333,149.1333,12.688888888888892,97,72,3.8,AU,1712428520
489,borkum,53.5809,6.6915,21.072222222222226,75,100,14.45,DE,1712428748
490,yuzhno-kurilsk,44.0306,145.8556,2.4277777777777763,88,67,11.56,RU,1712428726
491,sinop,41.7711,34.8709,7.488888888888887,64,0,2.62,TR,1712428749
492,takoradi,4.8845,-1.7554,28.36111111111111,80,8,8.97,GH,1712428749
493,ntcheu,-14.8203,34.6359,19.73888888888889,88,100,2.86,MW,1712428749
494,bardai,11.65,7.2333,30.300000000000004,38,64,6.87,NG,1712428749
495,ciudad lazaro cardenas,17.9583,-102.2,28.87777777777778,40,19,11.63,MX,1712428749
496,vallenar,-28.5708,-70.7581,29.961111111111116,20,0,7.45,CL,1712428749
497,coquimbo,-29.9533,-71.3436,17.849999999999998,77,20,14.97,CL,1712428675
498,richards bay,-28.783,32.0377,20.72222222222222,86,100,9.75,ZA,1712428749
499,nizhniy kuranakh,58.8353,125.4869,-17.677777777777777,98,100,5.14,RU,1712428750
500,sao gabriel da cachoeira,-0.1303,-67.0892,31.888888888888893,66,40,5.75,BR,1712428750
501,correntina,-13.3433,-44.6367,27.849999999999998,65,34,4.16,BR,1712428750
502,ibarreta,-25.2144,-59.8585,36.92777777777778,36,65,10.78,AR,1712428750
503,severo-yeniseyskiy,60.3725,93.0408,1.427777777777778,100,100,3.0,RU,1712428750
504,guanajuato,21.0186,-101.2591,24.438888888888886,18,100,13.76,MX,1712428462
505,thunder bay,48.4001,-89.3168,7.988888888888891,39,20,10.36,CA,1712428750
506,tulun,54.5611,100.5792,1.81111111111111,100,96,1.5,RU,1712428750
507,padang,-0.9492,100.3543,26.027777777777775,89,79,3.67,ID,1712428751
508,ludlow,42.1601,-72.4759,9.122222222222224,59,100,20.71,US,1712428751
509,tambo,-14.8,-73.9167,11.127777777777778,70,100,8.21,PE,1712428751
510,puerto carreno,6.189,-67.4859,32.98888888888889,55,40,4.61,CO,1712428751
511,guiuan,11.0333,125.7247,27.550000000000004,80,58,16.42,PH,1712428751
512,kingston,17.997,-76.7936,32.87222222222223,63,20,20.71,JM,1712428511
513,tortoli,39.9256,9.6572,15.899999999999999,88,0,10.36,IT,1712428751
514,derzhavinsk,51.1,66.3167,6.127777777777779,93,86,7.92,KZ,1712428751
515,chul'man,56.8479,124.9104,-18.177777777777777,93,100,15.01,RU,1712428752
516,idri,27.5,13.2667,24.238888888888887,14,0,9.89,LY,1712428752
517,tayoltita,24.0833,-105.9333,30.688888888888886,9,96,6.98,MX,1712428752
518,thinadhoo,0.5333,72.9333,28.000000000000004,79,100,13.42,MV,1712428752
519,diamantina,-18.2494,-43.6003,24.427777777777777,58,71,8.79,BR,1712428752
520,bucerias,20.75,-105.3333,24.98888888888889,65,40,6.91,MX,1712428554
521,grand falls-windsor,48.9332,-55.6649,3.06111111111111,78,100,7.0,CA,1712428752
522,ghadamis,30.1337,9.5007,27.16111111111111,14,0,11.21,LY,1712428752
523,lock haven,41.137,-77.4469,12.361111111111112,45,81,13.94,US,1712428752
524,vadso,70.0744,29.7487,-6.911111111111112,68,100,14.97,NO,1712428753
525,balykchy,42.4557,76.1861,8.122222222222222,64,100,4.0,KG,1712428753
526,guelendeng,10.9176,15.5501,34.08888888888889,23,94,5.61,TD,1712428753
527,boguchany,58.3814,97.4531,1.0277777777777786,93,100,3.0,RU,1712428753
528,ust'-ordynskiy,52.805,104.7508,2.9611111111111104,99,100,2.19,RU,1712428753
529,mahdia,35.5047,11.0622,21.97222222222222,65,0,10.0,TN,1712428753
530,porto novo,6.4965,2.6036,29.9,78,2,7.58,BJ,1712428753
531,hotan,37.0997,79.9269,16.427777777777777,19,100,7.49,CN,1712428753
532,ishikawa,26.4233,127.8214,22.977777777777778,95,75,0.0,JP,1712428754
533,khalkhal,37.6189,48.5258,8.08888888888889,87,100,5.57,IR,1712428754
534,warah,27.4481,67.7978,28.249999999999996,11,0,6.02,PK,1712428754
535,porto murtinho,-21.6989,-57.8825,38.32222222222222,31,93,6.73,BR,1712428754
536,aquidauana,-20.4711,-55.7872,39.1,23,40,9.17,BR,1712428558
537,moranbah,-22.0016,148.0466,21.638888888888893,96,66,8.88,AU,1712428715
538,santiago del estero,-27.7951,-64.2615,26.661111111111108,73,77,5.12,AR,1712428718
539,kill devil hills,36.0307,-75.676,13.0,59,40,10.36,US,1712428171
540,chulucanas,-5.0925,-80.1625,34.17777777777778,42,100,4.27,PE,1712428755
541,hami,42.8,93.45,12.811111111111114,24,100,7.72,CN,1712428740
542,tejen,37.3834,60.5054,18.88888888888889,28,0,11.25,TM,1712428755
543,arkalyk,50.2486,66.9114,7.627777777777776,84,38,8.25,KZ,1712428724
544,luena,-11.7833,19.9167,23.1,78,88,6.91,AO,1712428755
545,brokopondo,4.75,-55.1667,30.100000000000005,62,100,2.75,SR,1712428755
546,fale old settlement,-9.3852,-171.2468,29.400000000000002,71,10,4.92,TK,1712428755
547,caleta de carquin,-11.0925,-77.6267,24.62222222222222,76,33,12.77,PE,1712428755
548,pangai,-19.8,-174.35,27.06111111111111,78,75,13.8,TO,1712428639
549,luderitz,-26.6481,15.1594,15.411111111111113,81,0,20.96,NA,1712428718
550,macapa,0.0389,-51.0664,32.98888888888889,62,40,6.91,BR,1712428619
551,asau,46.4333,26.4,10.6,91,55,4.61,RO,1712428756
552,nyurba,63.2842,118.3319,-27.788888888888888,100,99,3.36,RU,1712428756
553,cockburn town,21.4612,-71.1419,26.97777777777778,74,20,9.22,TC,1712428756
554,sehwan,26.4279,67.863,30.288888888888888,19,0,5.64,PK,1712428756
555,rabaul,-4.1967,152.1721,27.4,82,100,8.79,PG,1712428756
556,gobabis,-22.45,18.9667,24.53888888888889,37,54,10.56,NA,1712428757
557,albertina,-22.2008,-46.6158,25.900000000000002,57,53,6.13,BR,1712428757
558,arno,60.1167,18.6333,-0.1222222222222216,94,100,8.28,SE,1712428757
559,salinopolis,-0.6136,-47.3561,28.77777777777778,72,78,9.35,BR,1712428470
560,chibougamau,49.9168,-74.3659,7.788888888888891,42,0,4.61,CA,1712428757
561,tommot,58.9564,126.2925,-16.47222222222222,97,100,7.56,RU,1712428757
562,key west,24.5557,-81.7826,26.0,55,20,8.05,US,1712428471
563,benghazi,32.1167,20.0667,18.000000000000004,72,0,15.59,LY,1712428757
564,ad dabbah,18.05,30.95,30.500000000000004,12,18,13.91,SD,1712428757
